terminal_longaxxiscode,terminal_longname,supplier_name,Product_Code,Net Price,PriceEffectiveDateTime,shipto_name,Distance,Freight Charge,Total Cost,"Freight for 7,500G","Net Price for 7,500G","Total Cost for 7,500G",product_type
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.58,13-08-2015 00:01,Pilot 3,353.92,0.1536,1.7336,1152,11850,13002,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5775,13-08-2015 00:01,Pilot 3,353.92,0.1536,1.7311,1152,11831.25,12983.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5745,13-08-2015 00:01,Pilot 3,353.92,0.1536,1.7281,1152,11808.75,12960.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5685,13-08-2015 00:01,Pilot 4,391.76,0.1687,1.7372,1265.25,11763.75,13029,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.58,13-08-2015 00:01,Pilot 4,391.76,0.1687,1.7487,1265.25,11850,13115.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5775,13-08-2015 00:01,Pilot 4,391.76,0.1687,1.7462,1265.25,11831.25,13096.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5745,13-08-2015 00:01,Pilot 4,391.76,0.1687,1.7432,1265.25,11808.75,13074,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5685,13-08-2015 00:01,Pilot 6,286.9,0.1268,1.6953,951,11763.75,12714.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.58,13-08-2015 00:01,Pilot 6,286.9,0.1268,1.7068,951,11850,12801,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5775,13-08-2015 00:01,Pilot 6,286.9,0.1268,1.7043,951,11831.25,12782.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5745,13-08-2015 00:01,Pilot 6,286.9,0.1268,1.7013,951,11808.75,12759.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5685,13-08-2015 00:01,Pilot 8,293.49,0.1294,1.6979,970.5,11763.75,12734.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.58,13-08-2015 00:01,Pilot 8,293.49,0.1294,1.7094,970.5,11850,12820.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5775,13-08-2015 00:01,Pilot 8,293.49,0.1294,1.7069,970.5,11831.25,12801.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5745,13-08-2015 00:01,Pilot 8,293.49,0.1294,1.7039,970.5,11808.75,12779.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5685,13-08-2015 00:01,Pilot 9,339.6,0.1478,1.7163,1108.5,11763.75,12872.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.58,13-08-2015 00:01,Pilot 9,339.6,0.1478,1.7278,1108.5,11850,12958.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5775,13-08-2015 00:01,Pilot 9,339.6,0.1478,1.7253,1108.5,11831.25,12939.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5745,13-08-2015 00:01,Pilot 9,339.6,0.1478,1.7223,1108.5,11808.75,12917.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 1,476.28,0.2025,1.8875,1518.75,12637.5,14156.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 2,551.26,0.2325,1.9175,1743.75,12637.5,14381.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 3,506.55,0.2146,1.8996,1609.5,12637.5,14247,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 4,553.55,0.2334,1.9184,1750.5,12637.5,14388,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 6,450.84,0.1923,1.8773,1442.25,12637.5,14079.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 8,465.35,0.1981,1.8831,1485.75,12637.5,14123.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.685,13-08-2015 00:01,Pilot 9,512.29,0.2169,1.9019,1626.75,12637.5,14264.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 1,368.37,0.1593,1.7018,1194.75,11568.75,12763.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 1,368.37,0.1593,1.7193,1194.75,11700,12894.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 1,368.37,0.1593,1.7148,1194.75,11666.25,12861,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 1,368.37,0.1593,1.7108,1194.75,11636.25,12831,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 2,399.74,0.1719,1.7144,1289.25,11568.75,12858,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 2,399.74,0.1719,1.7319,1289.25,11700,12989.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 2,399.74,0.1719,1.7274,1289.25,11666.25,12955.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 2,399.74,0.1719,1.7234,1289.25,11636.25,12925.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 3,353.92,0.1536,1.6961,1152,11568.75,12720.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 3,353.92,0.1536,1.7136,1152,11700,12852,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 3,353.92,0.1536,1.7091,1152,11666.25,12818.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 3,353.92,0.1536,1.7051,1152,11636.25,12788.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 4,391.76,0.1687,1.7112,1265.25,11568.75,12834,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 4,391.76,0.1687,1.7287,1265.25,11700,12965.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 4,391.76,0.1687,1.7242,1265.25,11666.25,12931.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 4,391.76,0.1687,1.7202,1265.25,11636.25,12901.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 6,286.9,0.1268,1.6693,951,11568.75,12519.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 6,286.9,0.1268,1.6868,951,11700,12651,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 6,286.9,0.1268,1.6823,951,11666.25,12617.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 6,286.9,0.1268,1.6783,951,11636.25,12587.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 8,293.49,0.1294,1.6719,970.5,11568.75,12539.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 8,293.49,0.1294,1.6894,970.5,11700,12670.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 8,293.49,0.1294,1.6849,970.5,11666.25,12636.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 8,293.49,0.1294,1.6809,970.5,11636.25,12606.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,13-08-2015 18:00,Pilot 9,339.6,0.1478,1.6903,1108.5,11568.75,12677.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,13-08-2015 18:00,Pilot 9,339.6,0.1478,1.7078,1108.5,11700,12808.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,13-08-2015 18:00,Pilot 9,339.6,0.1478,1.7033,1108.5,11666.25,12774.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,13-08-2015 18:00,Pilot 9,339.6,0.1478,1.6993,1108.5,11636.25,12744.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 1,476.28,0.2025,1.855,1518.75,12393.75,13912.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 1,135.91,0.0664,2.0095,498,14573.25,15071.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 2,551.26,0.2325,1.885,1743.75,12393.75,14137.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 2,287.75,0.1271,2.0702,953.25,14573.25,15526.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 3,506.55,0.2146,1.8671,1609.5,12393.75,14003.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 3,259,0.1156,2.0587,867,14573.25,15440.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 4,553.55,0.2334,1.8859,1750.5,12393.75,14144.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 4,329.48,0.1438,2.0869,1078.5,14573.25,15651.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 6,450.84,0.1923,1.8448,1442.25,12393.75,13836,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 6,272.7,0.1211,2.0642,908.25,14573.25,15481.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 8,465.35,0.1981,1.8506,1485.75,12393.75,13879.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 8,342.98,0.1492,2.0923,1119,14573.25,15692.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,13-08-2015 18:00,Pilot 9,512.29,0.2169,1.8694,1626.75,12393.75,14020.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,13-08-2015 19:00,Pilot 9,414.38,0.1778,2.1209,1333.5,14573.25,15906.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 1,135.91,0.0664,2.0095,498,14573.25,15071.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 2,287.75,0.1271,2.0702,953.25,14573.25,15526.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 3,259,0.1156,2.0587,867,14573.25,15440.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 4,329.48,0.1438,2.0869,1078.5,14573.25,15651.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 6,272.7,0.1211,2.0642,908.25,14573.25,15481.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 8,342.98,0.1492,2.0923,1119,14573.25,15692.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9431,14-08-2015 00:01,Pilot 9,414.38,0.1778,2.1209,1333.5,14573.25,15906.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 1,368.37,0.1593,1.7018,1194.75,11568.75,12763.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 1,368.37,0.1593,1.7193,1194.75,11700,12894.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 1,368.37,0.1593,1.7148,1194.75,11666.25,12861,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 1,368.37,0.1593,1.7108,1194.75,11636.25,12831,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 2,399.74,0.1719,1.7144,1289.25,11568.75,12858,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 2,399.74,0.1719,1.7319,1289.25,11700,12989.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 2,399.74,0.1719,1.7274,1289.25,11666.25,12955.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 2,399.74,0.1719,1.7234,1289.25,11636.25,12925.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 3,353.92,0.1536,1.6961,1152,11568.75,12720.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 3,353.92,0.1536,1.7136,1152,11700,12852,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 3,353.92,0.1536,1.7091,1152,11666.25,12818.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 3,353.92,0.1536,1.7051,1152,11636.25,12788.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 4,391.76,0.1687,1.7112,1265.25,11568.75,12834,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 4,391.76,0.1687,1.7287,1265.25,11700,12965.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 4,391.76,0.1687,1.7242,1265.25,11666.25,12931.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 4,391.76,0.1687,1.7202,1265.25,11636.25,12901.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 6,286.9,0.1268,1.6693,951,11568.75,12519.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 6,286.9,0.1268,1.6868,951,11700,12651,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 6,286.9,0.1268,1.6823,951,11666.25,12617.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 6,286.9,0.1268,1.6783,951,11636.25,12587.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 8,293.49,0.1294,1.6719,970.5,11568.75,12539.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 8,293.49,0.1294,1.6894,970.5,11700,12670.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 8,293.49,0.1294,1.6849,970.5,11666.25,12636.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 8,293.49,0.1294,1.6809,970.5,11636.25,12606.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.5425,14-08-2015 00:01,Pilot 9,339.6,0.1478,1.6903,1108.5,11568.75,12677.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.56,14-08-2015 00:01,Pilot 9,339.6,0.1478,1.7078,1108.5,11700,12808.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.5555,14-08-2015 00:01,Pilot 9,339.6,0.1478,1.7033,1108.5,11666.25,12774.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5515,14-08-2015 00:01,Pilot 9,339.6,0.1478,1.6993,1108.5,11636.25,12744.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 1,476.28,0.2025,1.855,1518.75,12393.75,13912.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 2,551.26,0.2325,1.885,1743.75,12393.75,14137.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 3,506.55,0.2146,1.8671,1609.5,12393.75,14003.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 4,553.55,0.2334,1.8859,1750.5,12393.75,14144.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 6,450.84,0.1923,1.8448,1442.25,12393.75,13836,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 8,465.35,0.1981,1.8506,1485.75,12393.75,13879.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.6525,14-08-2015 00:01,Pilot 9,512.29,0.2169,1.8694,1626.75,12393.75,14020.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 1,368.37,0.1593,1.6783,1194.75,11392.5,12587.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 1,368.37,0.1593,1.6953,1194.75,11520,12714.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 1,368.37,0.1593,1.6913,1194.75,11490,12684.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 1,368.37,0.1593,1.6868,1194.75,11456.25,12651,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 2,399.74,0.1719,1.6909,1289.25,11392.5,12681.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 2,399.74,0.1719,1.7079,1289.25,11520,12809.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 2,399.74,0.1719,1.7039,1289.25,11490,12779.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 2,399.74,0.1719,1.6994,1289.25,11456.25,12745.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 3,353.92,0.1536,1.6726,1152,11392.5,12544.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 3,353.92,0.1536,1.6896,1152,11520,12672,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 3,353.92,0.1536,1.6856,1152,11490,12642,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 3,353.92,0.1536,1.6811,1152,11456.25,12608.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 4,391.76,0.1687,1.6877,1265.25,11392.5,12657.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 4,391.76,0.1687,1.7047,1265.25,11520,12785.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 4,391.76,0.1687,1.7007,1265.25,11490,12755.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 4,391.76,0.1687,1.6962,1265.25,11456.25,12721.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 6,286.9,0.1268,1.6458,951,11392.5,12343.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 6,286.9,0.1268,1.6628,951,11520,12471,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 6,286.9,0.1268,1.6588,951,11490,12441,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 6,286.9,0.1268,1.6543,951,11456.25,12407.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 8,293.49,0.1294,1.6484,970.5,11392.5,12363,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 8,293.49,0.1294,1.6654,970.5,11520,12490.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 8,293.49,0.1294,1.6614,970.5,11490,12460.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 8,293.49,0.1294,1.6569,970.5,11456.25,12426.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,14-08-2015 18:00,Pilot 9,339.6,0.1478,1.6668,1108.5,11392.5,12501,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,14-08-2015 18:00,Pilot 9,339.6,0.1478,1.6838,1108.5,11520,12628.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,14-08-2015 18:00,Pilot 9,339.6,0.1478,1.6798,1108.5,11490,12598.5,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,14-08-2015 18:00,Pilot 9,339.6,0.1478,1.6753,1108.5,11456.25,12564.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 1,476.28,0.2025,1.8325,1518.75,12225,13743.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 1,135.91,0.0664,1.9875,498,14408.25,14906.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 2,551.26,0.2325,1.8625,1743.75,12225,13968.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 2,287.75,0.1271,2.0482,953.25,14408.25,15361.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 3,506.55,0.2146,1.8446,1609.5,12225,13834.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 3,259,0.1156,2.0367,867,14408.25,15275.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 4,553.55,0.2334,1.8634,1750.5,12225,13975.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 4,329.48,0.1438,2.0649,1078.5,14408.25,15486.75,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 6,450.84,0.1923,1.8223,1442.25,12225,13667.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 6,272.7,0.1211,2.0422,908.25,14408.25,15316.5,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 8,465.35,0.1981,1.8281,1485.75,12225,13710.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 8,342.98,0.1492,2.0703,1119,14408.25,15527.25,ULSD
WLMGAP,Apex Oil Company,APEX OIL,NO2ULS,1.63,14-08-2015 18:00,Pilot 9,512.29,0.2169,1.8469,1626.75,12225,13851.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,14-08-2015 19:00,Pilot 9,414.38,0.1778,2.0989,1333.5,14408.25,15741.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 1,135.91,0.0664,1.9875,498,14408.25,14906.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 2,287.75,0.1271,2.0482,953.25,14408.25,15361.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 3,259,0.1156,2.0367,867,14408.25,15275.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 4,329.48,0.1438,2.0649,1078.5,14408.25,15486.75,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 6,272.7,0.1211,2.0422,908.25,14408.25,15316.5,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 8,342.98,0.1492,2.0703,1119,14408.25,15527.25,ULSD
PRYVLE,Baltimore Generic,SOUTHSIDE,NO2ULS,1.9211,15-08-2015 00:01,Pilot 9,414.38,0.1778,2.0989,1333.5,14408.25,15741.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B20UL,1.519,15-08-2015 00:01,Pilot 1,368.37,0.1593,1.6783,1194.75,11392.5,12587.25,ULSD
GNSBAP,Apex Oil Company,APEX OIL,NO2ULS,1.536,15-08-2015 00:01,Pilot 1,368.37,0.1593,1.6953,1194.75,11520,12714.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,N2B5UL,1.532,15-08-2015 00:01,Pilot 1,368.37,0.1593,1.6913,1194.75,11490,12684.75,ULSD
GNSBAP,Apex Oil Company,APEX OIL,2B10UL,1.5275,15-08-2015 00:01,Pilot 1,368.37,0.1593,1.6868,1194.75,11456.25,12651,ULSD
